customer_id,customer_count
7938824,1
16116637,1
33473633,1
34830339,1
47421036,1
15677222,1
16870584,1
40241455,1
19836797,1
45333796,1
15407181,1
12485127,1
52579793,1
22057909,1
20953302,1
42628814,1
52547094,1
13703826,1
42041309,1
52576905,1
18853886,1
4445936,1
52553674,1
14544065,1
18661358,1
17148049,1
13348216,1
10143727,1
34346389,1
6852355,1
31796130,1
16889639,1
11640772,1
17836314,1
1864775,2
31968327,1
19589687,1
6852580,1
12143885,1
38109229,1
7246076,1
12147896,1
37942315,1
13054999,1
52566260,1
46403483,1
42466203,1
22612167,1
37237274,1
19535570,1
39412600,1
9207882,1
33904285,1
51108331,1
13985050,1
27775539,1
28804846,1
15141451,1
26995193,1
37234836,1
37439639,1
45539995,2
38185769,1
14247595,1
11960593,1
16888436,1
19942330,1
16729962,1
48294577,1
15404003,1
1616160,1
44489478,1
35034121,1
15486628,1
9365253,1
22354326,1
31086783,1
13663265,1
13537017,1
48247271,1
51173911,1
52645836,1
13924885,2
14398128,1
15931777,1
13064944,1
12089088,1
51629762,1
2571174,1
21056102,1
47330599,1
43374672,1
21327715,1
51384437,1
27755361,1
24300201,1
17000954,1
38452202,2
15439271,1
51647852,1
51854259,2
22092706,1
48819874,1
51715940,2
15252434,1
8629589,1
35174386,1
18565031,1
46041182,1
13323067,1
14281161,1
13477510,1
16015695,1
8807848,1
27406811,1
13937625,1
20889466,1
1657537,1
29238868,1
16229731,1
25539179,1
46833213,1
45647567,1
23798983,1
17937860,1
10764081,1
46852760,1
35353075,1
15812828,1
34909857,1
40306353,1
13583622,1
45757797,1
42725055,1
50770777,1
28069929,2
35350442,1
13828729,1
53001136,1
9889133,1
39701495,1
3328276,1
12595731,1
40590470,1
53039016,3
50147687,1
33836076,2
45342529,1
5590263,1
32118042,1
10443499,1
11575896,1
7015437,1
51125997,1
17528264,1
41949317,1
48329905,1
11395728,1
46948506,1
49549100,1
41112288,1
30637100,1
35200358,1
12948918,1
11392815,1
23437175,1
18777344,1
10804857,1
13801611,1
13145859,1
29925840,1
51826757,1
12317282,1
35903993,1
41194819,1
15956257,1
12126884,1
15866365,1
25729578,1
15021191,1
14934269,1
14735403,1
3954487,1
47716930,1
51264966,1
44822398,1
20943870,1
51866250,1
10089823,2
12874083,2
45347714,1
6801411,1
51057335,1
36632992,1
9955701,1
53039702,6
37576118,1
48401385,4
38221508,1
43099979,1
12866617,1
13726259,1
39605382,1
25404192,1
38008903,1
8542374,2
11576416,1
36253087,1
45440872,1
44495325,1
38668016,1
44151429,1
38510673,1
49563887,1
35161985,1
43019351,1
31729919,1
28936903,1
15976687,1
16051573,1
45218398,1
26993294,1
18757369,1
22449544,1
53042200,2
45596853,1
6349661,1
15635397,1
12884972,1
38618459,1
25640776,1
17371883,1
28010558,1
24453909,1
41491603,1
10365006,1
14842090,1
18971298,1
48929844,1
50234776,1
52742906,1
48290367,1
21048318,1
52184899,1
21458023,1
52183180,1
7639016,1
12785379,1
43088969,2
13425804,1
36871898,1
30036315,1
26586541,1
45151328,1
2478192,1
51839504,1
29864192,1
20744720,1
15033647,1
46330147,1
19170080,1
49339471,1
10995179,1
8507491,1
45228227,1
15289383,1
52887736,1
28025528,1
48188921,1
37068477,1
48420229,1
42588414,1
21358950,1
38224590,1
15253597,1
51895497,1
33817485,1
23031692,1
33184173,1
49152018,1
31370516,1
23692650,1
51728276,1
14215354,1
15483473,1
13767872,1
17020096,1
19985341,1
12800683,1
10072276,1
13304259,1
82690,1
33492248,2
21680540,1
28715686,1
29228341,1
47116562,1
27806935,1
12124312,1
23008500,1
51478232,1
13102090,1
52797926,1
26108098,1
42989875,1
52923017,1
17043795,2
48889638,1
53092975,1
17073744,1
31135847,1
50989035,1
46551520,1
23598198,2
34802666,1
43378255,1
32966656,1
39478335,1
34119948,2
24152629,1
21327887,1
50148707,2
21535205,1
45076485,1
12411019,1
36358186,1
14395046,1
17001799,1
45396996,1
20094452,1
10754966,1
12613188,1
17765551,1
10420181,1
47487130,1
16117193,1
20130839,1
20978721,1
34942914,1
50772475,1
19290464,1
28861916,1
42548478,1
43803581,1
36601281,1
51401813,1
51094666,1
50052924,1
11976909,1
20543508,1
44056001,1
34046713,1
16474622,1
50157984,1
34785284,1
52257652,1
52312835,1
29890478,1
22620608,1
44430333,1
35763011,1
25899642,1
51694434,1
32733464,1
26807620,1
23002001,1
10888974,1
43924765,1
16967290,1
35553278,1
13405331,1
51404217,1
52160588,1
41151348,1
52857575,1
24301670,1
22770888,1
44458109,1
52059541,1
37842803,1
46279225,1
32226988,1
35154077,1
50761053,1
37959147,1
51588132,1
10503220,1
20657954,1
37123332,1
52609138,1
30022690,1
18554374,1
1829415,1
44823204,1
44201386,1
373884,1
38034928,1
21710766,1
37667267,1
17526581,1
22989611,1
37454270,1
10375468,1
34564412,1
709190,1
46361566,1
2799793,1
48927329,1
15586921,1
30703263,1
13747282,1
663085,1
48953551,1
549898,1
19088726,1
1768592,1
3092853,1
10063897,1
14901837,1
24352269,1
41227825,1
4416246,1
1730731,1
31745536,1
16832165,1
28355103,1
31317573,1
25596784,1
30920589,1
10770188,2
28722354,1
1945348,1
26365610,1
16460596,1
44168417,1
7669364,1
36892131,1
19611861,1
46577300,1
29283464,1
19140130,1
13519672,1
32555137,1
45914295,1
3263437,1
2818978,1
22354253,1
52508268,1
51265198,1
52393090,2
26426542,1
16121958,1
13513438,1
33227091,1
809094,1
423057,1
51359719,1
50978317,1
50513218,1
18302178,1
251403,1
15807788,1
22692718,1
7543674,1
24186063,1
1608008,1
21910188,1
340726,1
14363714,1
21623636,1
23062408,1
52826940,1
26826775,1
41587557,1
46535614,1
41824421,1
49252197,1
103260,1
14521329,1
37179943,1
44575153,1
2892302,1
15191459,1
4849752,1
50047485,1
46279534,1
28777767,1
4387578,1
14606036,1
10495821,1
51621461,1
19558973,1
2123684,1
52147234,1
51032311,1
42181636,1
709952,1
47838959,1
14673732,1
15969716,1
20700769,1
50046085,1
14185901,1
24832471,1
35307725,1
5602856,1
2126369,1
28144854,1
8829869,1
45676841,1
39511410,1
44726798,1
2996311,2
915888,1
19988326,1
12639663,1
50514377,1
5054148,1
49048760,1
10169074,1
49581507,1
15291180,1
22969716,1
52213227,1
23297171,1
41873030,1
30538368,1
33847990,1
32601008,1
6135394,1
46825461,1
10177170,1
40465607,1
21862373,1
49703189,1
37258335,1
53041659,2
9907419,1
41738178,1
19342158,1
51357426,1
37212820,1
9297321,1
47889624,1
49184017,1
41951385,1
12569245,1
23944529,1
18200000,1
35489978,1
17684005,1
43906703,1
39749255,1
16761427,1
17375240,1
10585374,1
10428826,1
37943848,1
29766080,1
51983148,1
10497315,1
18423825,1
52548102,1
42223101,1
13959229,2
8627376,1
13004009,1
31745934,1
14052842,1
42423618,1
21280907,1
4150919,1
16069279,1
15956248,1
12425862,1
11953376,1
2789866,1
4071829,1
19232753,1
27417626,1
38052789,1
42906355,1
12312498,1
33487052,1
30736355,4
51846482,1
31328309,1
51735371,1
45660379,1
40221626,1
28609842,1
26771316,1
42115313,1
51862373,1
16608160,1
13449490,1
16735504,1
25303524,1
26485186,1
32318386,1
20371351,1
32719962,1
37445094,1
49042187,1
13445683,1
23279573,1
17347790,1
53073738,1
11488124,1
43886971,1
41550689,1
2937160,1
42553106,1
3062450,1
45486277,1
40594545,1
51233697,2
48213905,1
33207316,1
28574466,1
37373271,1
52581404,1
50704856,1
12363092,1
38967871,1
11211446,1
22745204,1
12089978,1
11448023,1
51778490,1
21009704,1
35294253,1
45327646,1
48330291,1
2311794,1
18117130,1
16348311,1
36891178,1
53006942,1
12748453,1
30709921,1
37953232,1
42354988,1
33662932,1
13857517,1
24091867,1
16970931,1
17883984,1
30242124,1
13127774,1
14219863,1
25724210,1
11989183,1
50664989,1
17419564,1
42320747,1
44210347,1
33887900,1
11238025,1
47309020,1
27508161,1
12429582,1
9006322,1
47552750,1
45890150,1
46745769,1
9108177,1
38268817,1
29675024,1
22564400,1
12376572,1
23289922,1
30387385,1
13550322,1
35632992,1
33377156,1
17023159,1
42321197,1
21378298,1
45021071,1
51807464,1
35651981,1
5345547,1
47429861,1
44163398,1
45503060,1
33424609,1
15034965,1
22306479,1
51123015,1
17054132,1
46268180,1
15679659,1
41555042,1
9613687,1
12605728,1
23163253,1
25565510,1
36184531,1
14657578,2
10364025,1
12803885,1
15494679,1
12126340,1
2056700,1
35396577,1
20317266,1
28339406,1
13979076,1
24846821,1
12483790,1
40194287,1
51624817,1
35979566,1
13175248,1
15263104,1
28813516,1
23621728,1
47463984,1
20829194,1
21890564,2
12373368,1
21677341,1
35707606,1
52852123,1
52135931,1
52605603,1
43360386,2
39778689,1
45727129,1
14659922,1
52412312,1
15309944,1
43426828,1
26176573,1
43871618,1
24044446,1
30172388,1
14998391,1
41420717,1
15209249,1
24468074,1
31588185,1
52952905,1
33387706,1
15576986,1
42711837,1
14218903,1
12457242,1
38814256,1
52976425,1
52295380,1
41101396,1
27096953,1
53050527,1
23124291,1
44595383,1
43858329,1
40914256,1
13342313,1
50659814,1
12994060,3
50326671,1
22523308,1
10617962,1
15050351,1
52940782,1
11229923,1
19920275,1
19213602,1
49447323,1
50836640,1
25767804,1
16470738,1
32065761,1
23243703,1
30702325,1
13639600,1
17714887,1
15158032,1
16347663,1
29080212,2
37190919,1
24827728,1
52739835,1
47563771,1
52855797,1
26172274,1
16996912,1
32332712,1
53040571,1
47208617,1
43597339,1
25134491,1
40705083,1
11199473,1
20551259,1
31511980,1
41502153,1
19769560,1
33294372,1
52209470,1
30798262,1
12771672,1
51864410,1
30388901,1
52429420,1
37044320,1
44148009,1
30670282,1
48220676,1
53078995,1
50064541,1
20544437,1
15069283,1
20973683,1
39845772,1
35367686,1
877297,1
15024259,1
1903423,1
13408354,1
43420779,1
51790009,1
51808560,1
43814906,1
11085396,1
119820,1
121422,2
5474748,1
37695068,1
43666227,1
40940273,1
47123949,1
10171135,1
45326017,1
50844173,1
34096508,1
45564023,1
51987080,1
11029405,1
45834093,1
39943999,1
35252300,1
785182,1
23121303,1
23941316,1
39279758,1
52934213,1
12644907,1
29314212,1
13928702,1
2876937,1
42739096,1
14982698,1
19320844,1
35188439,1
14348797,1
42301298,1
52907301,1
29114458,1
14177676,1
16951172,1
17344335,1
41014047,1
27521414,1
44715082,1
7921406,1
11687418,1
51795452,1
37552946,1
44418744,1
51968756,1
50908833,1
35659364,1
42266576,1
51335389,1
41303517,1
17377347,2
5707739,1
24711988,4
47221437,1
15894695,1
43097964,1
52502829,1
38416372,1
23560629,1
7931956,1
32144371,1
10424538,1
18432451,1
36895994,1
49865007,1
11198297,1
38681257,1
11302284,1
52686123,1
31208518,1
28578236,1
48778849,1
50962818,1
22877705,1
52451999,1
10691150,1
49929851,1
21606590,1
26958433,2
35804492,1
48400688,1
10771451,1
7438843,1
35569095,1
21987503,1
13149501,1
17396651,1
46453602,1
52225781,1
1691543,1
13543258,1
38614358,6
49901297,1
42006430,1
29199835,1
33376364,1
17998888,1
19231835,1
6941243,1
50982370,1
48300729,1
39152443,1
50407270,1
38599573,1
21717165,1
36565365,1
30768059,1
42358893,1
26286305,1
12492157,1
16103118,1
10611602,1
37887065,1
20723770,1
16796927,1
36968815,1
43591720,1
51935784,1
21513768,1
18604711,1
14697307,1
37571576,1
24460092,1
11363264,1
11563493,1
17173479,2
23577223,1
7478179,1
22863079,1
1794071,1
11139404,1
24893759,1
46540367,1
9910537,1
10317688,1
25333839,1
18850504,1
43826683,1
36337745,1
13350169,1
52948104,1
42590285,1
47605172,1
52195357,1
12265173,1
15131960,1
46140203,1
11912516,1
5507058,1
41300529,1
36684891,1
21843523,1
43102371,1
5505770,1
41254502,1
13588454,1
4821465,1
1168246,1
17027865,1
24181632,1
32436009,1
28435474,1
11083181,1
12462012,1
49173397,1
47066694,1
23202714,1
36839993,1
37797353,1
34446441,2
9523668,1
23531386,1
45353816,1
14819543,2
2183618,1
12229952,1
13302053,1
36341493,1
13870270,1
16483458,1
31395919,1
13347867,1
21756135,1
49341114,1
36359769,1
25413239,1
21505522,1
14646977,1
48983473,1
18911614,1
22766678,1
14499195,1
2848192,1
16616010,1
27713340,1
13761969,1
18948483,1
46178837,1
19247710,1
14058261,1
46906874,2
11028444,1
24264798,1
4305767,1
45040606,1
48257838,1
30554040,1
26580156,1
5537515,1
47712963,1
52681563,1
17261878,1
15149617,1
15265855,1
4769529,1
48711506,1
52869466,1
35749566,1
51145656,4
16619291,1
19454120,1
51386481,1
22297620,1
10957214,1
33481628,1
35765626,1
23687172,1
6598591,1
5928046,1
47229395,1
42082794,1
48743889,1
20671020,2
21700512,1
47682805,1
17748936,1
38482892,1
29461252,1
34723813,1
49870465,1
30584462,1
36768878,1
22505147,1
42679667,2
13776381,1
27934095,1
10613950,1
22929345,1
17888705,1
43247788,1
26166398,1
36629412,1
43892204,1
2525293,1
47012712,1
14543408,1
44169967,2
27377500,1
34371762,1
47031733,1
15390204,1
17416744,1
34716768,1
6011325,1
51454375,1
24032362,1
10961996,1
47935147,1
50330601,1
48246943,1
12663433,1
10596448,1
29747298,1
12058036,1
25766007,1
40719387,1
41504574,1
45450120,1
51621130,5
32791669,1
21424439,1
42026442,1
16896358,1
37795919,1
19595295,1
45067126,1
13341548,1
25418078,1
20749410,2
4861103,1
18664807,1
12917049,1
47620480,1
25465732,1
51884531,1
51655539,1
10401854,1
12755046,1
51517726,1
51596682,1
5407118,1
14542103,1
20406532,1
24321461,1
49773612,1
46655593,1
39781604,1
46335626,1
29787561,1
16304969,1
26642833,1
50930873,1
10301882,1
32179666,1
52875940,1
32047554,1
44415545,1
41171884,1
39633179,1
8168773,1
18894719,1
7757140,1
17746827,1
21649580,2
44556949,1
1816044,1
22161729,1
51911745,1
16250737,1
29643954,1
17436251,3
47079582,1
31658219,1
26412320,1
44705338,1
43606298,1
43461478,1
29877946,1
40497490,1
10713849,1
17989640,1
1998207,1
49153565,1
50037590,1
51213654,1
47048723,1
10880902,1
52160112,1
10362684,3
23838922,1
19980461,1
12273111,1
29348724,1
13353365,1
17802372,1
40009959,1
19949489,1
20594159,1
23586339,1
10970269,1
15855141,1
40218746,1
44598170,1
36475116,2
43513552,1
20924594,1
45710759,1
11552424,1
50580418,1
47720617,1
33068199,1
35167544,1
49155747,1
51904138,1
21387864,1
51717249,1
48724021,1
52926558,1
50014972,1
12295919,1
16850819,1
36812766,1
37306059,1
10107755,1
53029976,1
10187955,1
13034459,1
10210264,1
47147283,1
40802328,3
15023750,1
14827997,1
14148267,1
36879475,1
39034917,1
29540154,1
48905225,1
51203148,1
26738141,1
48408143,1
10217401,1
15265420,1
14185541,1
31583499,1
22446166,2
11090070,1
14638289,1
12624939,1
50058361,1
36544825,1
53046430,1
33242563,1
10931293,1
25678188,1
30232175,1
41464531,1
46021064,1
47023728,1
43573620,1
11078732,1
14945981,2
50160691,1
52856404,1
35501416,1
50702947,1
49158255,1
48673927,1
12951134,1
50538073,1
35546136,1
11558179,1
44287106,1
40230259,1
35119675,1
50029944,1
52937576,1
19250217,1
49293028,1
26631678,1
42586964,1
50952309,1
10221024,1
10877410,1
44754417,1
17518625,1
51937127,1
53040064,1
50394924,1
30715325,1
46221969,1
48293727,1
25408289,1
12354118,1
2528377,1
172081,1
13933536,1
40964965,1
12651580,1
22911084,1
15945128,1
48935021,1
31432472,1
11544002,1
11667667,1
11976111,1
20117561,1
16910537,1
1305870,1
49646177,1
10491562,1
27389223,1
38971350,3
41848417,1
42950905,1
33733212,1
819383,3
19803765,1
43037655,1
34882799,1
43359123,2
47014830,1
13433057,1
1051383,1
491247,1
52177891,1
21255604,1
38340592,1
14644802,1
36310481,1
46412401,1
26628179,1
13739561,1
41715757,1
6470522,1
19215742,1
1505134,1
51897542,1
35962590,1
48838804,1
18324093,1
11727370,1
19202391,1
772906,1
52508282,1
13619810,1
28304370,1
50929416,1
2031480,1
39398578,1
29667094,1
21704546,1
34756592,1
43672244,1
19336502,1
15079103,1
1675623,1
3190580,1
25806747,1
15757508,1
44023713,1
50182796,1
11339108,1
15827440,1
8844318,1
12038289,1
25085152,1
27337138,1
20179441,1
51040766,1
12279875,1
14836345,1
19887707,1
50235583,1
11303848,1
45285258,1
49964708,1
44160241,1
6535411,1
42232423,1
32765040,1
45424102,1
18638987,1
41906133,1
36878141,2
30937768,1
20897800,1
15494481,1
39797370,1
13128921,1
36427662,1
4006078,2
51379327,1
25790870,1
10166108,1
38408707,1
27979489,1
15088003,1
22624695,1
10850574,1
18896136,1
39003311,1
38533829,1
52845452,1
15247514,2
41800136,1
43443429,1
32729462,1
13018960,1
14199298,1
36065165,1
29792888,1
8553188,1
27474701,1
42545578,1
20543505,1
48620079,1
14845981,1
26472510,1
3090562,1
2365561,1
37233320,1
25060597,1
22813353,1
22395123,1
27347762,1
30986868,1
14465023,1
13525817,1
26830503,1
32843794,1
28117308,1
19231565,1
31064009,1
1849509,1
33162128,1
43233920,1
51164258,1
25901871,1
47718470,1
42509943,1
10780950,1
11820998,1
46723808,1
27175141,1
14019316,1
53026068,1
35097977,1
51956193,1
31638361,1
14514491,1
15270998,1
11280599,1
50122671,1
2434506,1
46551185,1
39044940,1
43226160,1
45871289,1
33930880,1
13838607,1
19051837,1
33256884,1
44339788,1
19572753,1
45650643,1
40190552,1
27087201,1
11118157,1
38111217,1
12816968,1
22149202,1
17938195,1
4537355,1
8150072,1
51114292,1
13679472,1
24808475,1
30301741,1
27059477,1
46517128,1
15057301,1
39945301,1
42069710,1
29054894,1
20364668,1
50291431,1
10075405,1
12909393,1
50865916,1
12906745,1
42871293,1
52805952,1
17593265,1
44770165,1
13726616,1
28750745,1
39928593,1
38168921,1
5374365,1
12112273,1
20957697,1
17493887,1
50856645,1
27084049,1
35395831,1
16364548,1
19890027,1
46162474,1
17330681,1
38348658,1
32892829,1
30672774,1
26951326,1
50519004,1
43363509,1
10948277,1
15379315,1
51939468,1
49041602,1
46162212,2
30452399,1
5094485,1
13958136,1
29434154,1
50167036,1
23915238,1
25726329,1
8170381,1
18222797,1
48041022,1
52625673,1
22338270,1
26617645,1
23618605,1
14202193,1
11153200,1
22124288,1
52725218,1
13598181,1
45956753,1
5533371,1
45768321,1
16907059,1
50704802,1
51626138,2
28378497,1
43799864,1
17610937,1
50454218,1
19310067,1
11355788,1
48639529,1
17210570,1
29665983,1
31991665,1
6181960,1
10226783,1
18179644,1
9757835,1
45724903,1
27952755,1
32264247,1
34198528,1
44821946,1
51997526,1
11931214,1
52003536,1
24589389,1
19454066,1
40392893,1
46856122,1
49132222,1
13594229,1
52930838,1
17950897,1
52579600,1
41410589,1
52575577,1
23428442,1
10820184,1
51235992,1
29904381,1
41655693,1
44121821,1
13724190,1
34399647,1
51298417,1
27860896,1
46133727,1
16459734,1
11765239,1
48563729,1
21174792,1
51290806,1
51662595,1
38066779,1
51181877,1
31199732,1
50903219,1
18579254,1
34865167,1
18196056,1
15457144,1
40115024,1
46470666,1
35532798,1
15904284,1
23425118,1
28989550,1
16305917,1
37669337,1
19727778,1
23237707,1
38274303,1
34273085,1
10353758,1
42028682,1
40260204,1
15943533,1
51892333,2
40737133,1
52839348,3
18395168,1
10511648,1
46857242,1
23723307,1
33292568,1
16236741,1
33751845,1
11028126,1
24601564,1
11087378,1
41538920,1
14240905,1
43622523,1
51900515,1
43671906,1
26237685,2
11550770,1
44785280,1
33829620,1
31210954,1
50507160,1
34915948,1
41247117,1
12053138,1
44195881,1
49361344,1
34764485,1
52997801,1
20350272,1
42467544,1
10997005,1
52798916,1
52557352,1
15323375,1
11767827,1
41424979,1
22015761,1
15864442,1
12557617,1
50727531,1
29164438,1
32079925,1
52115560,1
51121672,1
47234517,1
51336160,1
16471717,1
48228743,1
17415757,1
45528280,1
52190878,1
45863364,1
48159058,1
48439986,1
14589726,1
26451022,1
33395215,1
13591411,1
30211390,1
48890579,1
12016988,2
31807105,1
37726354,1
21555593,1
41338713,1
22572699,1
12445981,1
48754487,1
14675346,1
13373824,1
48435908,1
33829886,1
25979048,1
16538910,1
24996392,1
36758150,1
49141152,1
49844661,1
15804506,1
26997759,1
11828721,1
21733175,1
33194760,1
31563490,1
20473938,1
15411010,1
13172434,1
51364512,1
51006238,1
51299413,1
44261708,1
13222438,1
32478152,1
35934818,1
50377172,1
21134703,1
14066795,1
50840517,1
49065616,1
51393343,1
34151871,1
51912603,1
19980895,1
26661944,1
48248479,1
40308862,1
22718230,1
11475905,1
805401,1
48288033,1
22475966,1
14127089,1
17316310,1
45977717,1
48312567,1
23357532,1
30421424,1
7676766,1
47834974,1
44017173,1
16215393,1
48862363,1
31313860,1
50808730,1
8699076,1
47019664,1
11780839,1
11092200,1
1555661,1
45351627,1
15549820,1
18947870,1
936981,1
53010331,1
574837,1
49315630,1
11197899,1
35485218,1
24403247,1
48668425,1
19148809,1
47119467,1
10350753,1
10798155,2
42376487,1
15793007,1
18522383,1
22431665,1
16086245,1
15469209,1
11268535,1
44238592,1
32953864,1
32916351,1
4369919,1
19394031,1
26744796,1
2527033,1
46766925,1
22935355,1
46765951,1
23574501,2
5500775,1
26197058,1
4455834,1
22951760,2
42490871,1
13022219,1
35216190,1
15989009,1
14162459,1
42022726,1
14701711,1
52941805,1
26618376,1
36379199,1
8796430,1
41626880,1
17578333,1
26947043,1
17992434,1
7665957,1
41992288,1
29715394,1
14449517,1
1744360,1
51826593,1
45815561,1
18157290,1
349032,1
351469,1
15926234,1
51292733,1
21842823,1
51153172,1
43805403,1
40706799,1
2347704,2
14185439,1
23298952,1
2306588,1
9986310,1
35300451,1
48683415,1
33603426,1
50230600,1
43337370,1
45247306,1
15868174,1
52834832,2
5238590,1
35450805,1
31892492,1
44399983,2
24819171,1
44179550,1
22368452,1
538474,1
1890964,1
50465624,1
28146651,1
448758,1
1151020,1
28718442,1
42988026,1
47669762,1
43356675,1
27708148,1
15823045,1
16389347,1
14318033,1
43072106,1
37407951,1
44649277,1
18043543,1
38337421,1
26813690,1
39866565,1
43223311,1
43450223,1
10429705,1
10873975,1
44932076,1
15179704,1
38166194,1
24338722,1
41326680,1
34323762,1
11419617,1
11243608,1
16519045,1
19369192,1
47883011,1
15524813,1
45872514,1
11917739,1
35806749,1
1721567,1
43214901,1
39658337,1
14436855,1
31484045,1
8613317,1
37408347,1
27837505,1
50638868,1
2352949,1
14697738,1
20299253,1
2703821,1
41844085,1
18442034,1
43868244,1
22804776,1
17027890,1
47094531,1
14503249,1
42218424,1
31658444,1
15612667,1
22992884,1
46919607,1
47329046,1
52967565,1
28417544,1
51103603,1
40473649,1
14208569,1
21866278,1
52568065,1
13744635,1
50545460,1
28377005,1
24936039,1
22755852,1
46817620,1
38054164,1
43782568,1
48500566,1
37071122,1
17161309,1
40861052,1
26301230,1
43678217,1
52440462,1
41746094,1
8238773,1
18377411,1
47005267,1
26622683,1
11801233,1
43646059,1
8147933,1
14184369,1
26883193,1
18432231,1
44899111,1
2551211,1
15318999,1
34951796,1
51560969,2
11689849,1
52327395,1
18316631,1
14407660,1
51338416,1
2659197,1
42471648,1
32970456,1
16695604,1
4919051,1
44570360,1
12605349,1
21113901,1
23514848,1
42639694,1
19041218,1
26580777,1
43719436,1
51340976,2
16017996,1
50780332,1
10853644,1
22940265,2
20865856,1
49154330,1
41873809,1
24203827,1
14163723,1
12601788,1
18259562,1
15645388,1
42603065,1
34495132,2
39693939,1
36343546,1
49688006,1
43371940,1
20460972,1
13201434,1
21233523,1
20550371,1
40624982,1
24066219,1
16097569,1
10211812,1
24344946,1
52491044,2
19574994,1
47546917,1
24271752,1
47546372,1
37410277,1
10842748,1
53058192,1
16636170,1
15846896,1
11983198,1
51556920,1
17146865,1
47930754,1
49084570,1
49236167,1
52416413,1
38310014,1
33261726,1
52557279,1
48653202,2
42632004,1
14199166,1
28225204,1
14040362,1
52065730,1
44419745,1
45558500,1
12570090,1
39623776,1
17465312,1
31254205,1
41332050,1
35780597,1
16803275,1
47277439,1
34689323,1
24698394,1
42023300,1
48026252,2
32184265,1
45385009,1
17080208,1
13662113,1
13002304,1
46561469,1
35623241,1
24495867,1
15467950,1
52193105,2
45103251,1
24758405,1
32523359,1
15254631,1
25369910,1
10189013,1
42674171,1
11464386,1
52765758,1
32338022,1
1104877,1
2468559,1
41201039,1
11326306,1
37775413,1
50540687,1
18512694,1
20872614,1
37773574,1
50266136,1
3196619,1
39068328,1
45112530,1
13226,1
47846206,1
11665519,1
31906804,1
21348762,1
45479066,1
43113796,1
52898469,1
28330104,1
51616687,1
5977392,1
37167012,1
36589136,1
9816749,1
4811560,1
24124289,1
52483272,1
45522376,1
12144068,1
14878697,1
16830074,1
41875729,1
16118045,1
10519099,1
21653323,1
11427286,1
43980842,1
14537511,1
38371019,1
15327003,1
48855938,1
12045355,1
42749146,1
22539160,1
34418771,1
10896511,1
52881639,1
41875552,1
22179260,2
38720928,1
14528930,1
14410625,1
51079136,1
38978218,1
40988377,1
22731259,1
18946453,1
19805726,1
21208001,1
33582188,1
47072245,1
35817565,1
48331254,1
42452906,1
11412171,1
40607978,1
20787660,1
16511721,1
16075315,1
35303924,1
37735566,1
36451194,1
47460460,1
42891220,1
16851798,1
16097344,1
33946638,1
41421536,1
39394969,1
41172788,1
25061471,1
11236836,1
12399262,1
35635598,1
12591478,1
50844496,1
47446056,1
12931300,1
27466138,1
14090987,1
15385151,1
35433603,2
21329239,1
18712757,1
27224017,1
24211115,1
52550850,1
50109109,1
43240876,2
23059633,1
14934697,1
15074878,1
51160734,1
16923239,1
49831371,1
36667972,1
31798874,1
49504692,1
52119857,1
38298625,1
25034895,1
15875548,1
52736559,1
51325549,1
26320217,1
34625179,1
51098688,1
40554829,1
24236317,1
21103697,1
13487589,1
13593305,1
11116143,1
29102186,1
42803034,1
38518544,1
22429801,1
32016235,1
21188960,1
2442850,1
52647141,1
16117545,1
12513114,1
12133170,1
16575079,1
17294184,1
23663963,1
8524875,1
7099132,1
13974874,1
35320878,1
49782247,1
20832325,1
1061687,1
10725028,1
819817,1
15946072,1
14019680,1
42716403,1
31950253,1
12851747,1
13379935,1
27365470,1
2621664,1
16866167,1
48285881,3
37494570,1
11201788,1
10569750,1
50602341,1
14906937,1
41445857,1
13468824,1
13191940,1
10033595,1
16202235,1
25137556,1
16997831,2
23721473,1
52932768,1
9867139,1
51014461,1
49255118,1
47668613,1
27317370,1
17905427,1
44191102,1
5887272,1
3136108,1
27427328,1
18798267,1
44178581,1
48844384,1
29934853,1
26553216,1
33844727,1
22033930,1
19563807,1
48004719,1
43111107,1
2804816,1
7929722,1
48452186,1
13012764,1
24425039,1
43484643,1
41901847,2
51168628,1
47559427,1
47370720,1
11924312,1
22794885,1
16167199,1
41874597,1
27365307,1
11775125,1
1070094,1
515891,1
45401002,1
39897462,1
50555124,1
41776250,2
19916060,1
2450238,1
51618194,1
36725234,1
44544478,1
45467229,1
21012418,1
49398887,1
28378702,2
13517209,1
40613269,1
40086340,1
25528976,2
31872203,1
15044895,1
51907510,1
40015662,1
11874670,1
20928633,2
11251181,1
1386107,1
19549551,1
38320457,1
2698397,1
9389962,1
35118317,1
11573159,1
16711926,1
3202337,1
3019129,1
34851799,1
1226478,2
37811188,1
9106545,1
30516171,1
5748860,1
16274703,1
29441419,1
28078661,2
4318912,1
30063689,1
18911795,1
25463009,1
18139196,1
39144912,1
31692069,1
45272832,1
33938286,1
38221355,1
51736825,1
15102630,1
15299655,1
42840503,1
26937959,1
50152377,1
22167279,2
48069128,1
45065022,1
29558956,1
16191490,1
12879493,1
24772023,1
24328076,1
18693414,1
52450489,1
45160547,1
28023156,1
24655211,1
49782932,1
52697155,1
5753709,1
27319632,1
51112371,1
14733916,1
7745123,1
27073805,2
35270667,1
4961669,1
33869216,1
19501491,2
5058699,1
16488066,1
42207186,1
39466631,1
